id_vente,produit_id,date,pays,canal,quantité,remise
3517,346,2025-01-05,Espagne,Site web,3,7.8
3518,483,2024-09-09,Allemagne,Réseaux sociaux,2,29.92
3519,219,2025-04-14,Belgique,Mobile app,4,25.45
3520,60,2025-06-13,Espagne,Mobile app,4,7.14
3521,991,2025-04-08,Allemagne,Site web,2,26.77
3522,659,2024-09-30,Espagne,Email,1,17.61
3523,619,2024-08-30,Espagne,Site web,3,0.38
3524,550,2024-06-23,Allemagne,Réseaux sociaux,2,10.38
3525,646,2024-07-17,Espagne,Site web,3,0.77
3526,911,2025-01-10,Belgique,Mobile app,4,2.63
3527,221,2025-05-10,Allemagne,Mobile app,4,5.37
3528,815,2024-12-04,Allemagne,Réseaux sociaux,3,14.53
3529,941,2025-03-04,Belgique,Réseaux sociaux,4,11.44
3530,502,2025-03-02,Belgique,Réseaux sociaux,4,4.47
3531,133,2024-07-18,Belgique,Site web,1,11.84
3532,846,2024-12-30,Espagne,Site web,4,9.13
3533,53,2024-11-15,Espagne,Email,4,12.3
3534,450,2024-08-29,Italie,Réseaux sociaux,3,5.17
3535,62,2024-12-22,Espagne,Email,2,18.29
3536,23,2024-10-16,Belgique,Email,4,1.34
3537,44,2025-02-04,Italie,Mobile app,4,11.64
3538,820,2025-02-04,Belgique,Email,2,26.85
3539,558,2024-12-30,France,Mobile app,2,12.59
3540,659,2024-07-06,Allemagne,Réseaux sociaux,2,13.23
3541,728,2025-06-02,France,Mobile app,3,2.04
3542,852,2025-02-28,Belgique,Réseaux sociaux,4,18.16
3543,47,2024-11-02,Espagne,Site web,4,28.09
3544,859,2024-11-16,Allemagne,Email,2,8.75
3545,820,2024-08-11,Espagne,Réseaux sociaux,1,11.8
3546,24,2025-03-20,Espagne,Site web,3,17.64
3547,657,2025-05-12,Allemagne,Site web,2,2.8
3548,89,2024-11-28,Allemagne,Réseaux sociaux,2,28.51
3549,174,2024-11-05,France,Mobile app,4,14.03
3550,576,2024-11-11,Belgique,Réseaux sociaux,1,3.45
3551,119,2024-11-06,Espagne,Email,3,10.06
3552,735,2024-06-19,Belgique,Site web,1,11.21
3553,668,2024-10-03,Belgique,Mobile app,1,10.36
3554,178,2024-10-26,Italie,Réseaux sociaux,4,20.8
3555,832,2024-10-29,France,Réseaux sociaux,2,10.37
3556,924,2024-10-12,Espagne,Site web,2,9.72
3557,342,2024-12-05,Allemagne,Réseaux sociaux,1,9.66
3558,568,2025-05-20,Allemagne,Email,3,23.34
3559,59,2025-01-18,Belgique,Mobile app,3,9.25
3560,901,2024-07-19,France,Email,4,0.42
3561,438,2024-09-06,France,Site web,3,10.97
3562,428,2025-03-24,Espagne,Mobile app,4,8.35
3563,426,2025-05-25,Espagne,Site web,1,27.27
3564,968,2024-12-04,Belgique,Site web,3,14.34
3565,381,2025-03-29,Belgique,Email,2,7.04
3566,486,2024-11-23,Belgique,Mobile app,1,29.45
3567,732,2025-04-23,Italie,Site web,4,7.4
3568,185,2024-12-03,France,Email,1,22.89
3569,559,2024-10-05,Belgique,Email,1,19.49
3570,460,2024-08-17,France,Mobile app,4,13.87
3571,889,2025-04-23,Allemagne,Réseaux sociaux,3,12.18
3572,921,2025-03-24,Allemagne,Réseaux sociaux,3,26.17
3573,102,2025-05-29,France,Site web,2,14.25
3574,556,2024-11-26,Allemagne,Réseaux sociaux,3,11.26
3575,15,2025-03-24,Allemagne,Mobile app,4,10.63
3576,748,2025-05-29,Allemagne,Réseaux sociaux,4,8.28
3577,873,2024-11-22,Espagne,Mobile app,4,12.27
3578,51,2024-08-08,Espagne,Site web,3,3.6
3579,309,2025-05-05,France,Réseaux sociaux,4,1.95
3580,34,2025-01-29,France,Mobile app,3,16.24
3581,636,2025-02-02,Italie,Mobile app,4,13.63
3582,589,2024-07-18,Espagne,Mobile app,4,5.2
3583,904,2024-08-09,France,Email,3,3.2
3584,635,2024-09-03,Espagne,Site web,2,4.3
3585,205,2024-10-10,Italie,Mobile app,2,9.46
3586,740,2024-12-16,France,Email,2,13.54
3587,70,2025-05-17,France,Email,3,5.8
3588,230,2025-01-05,France,Mobile app,4,22.67
3589,480,2024-10-23,France,Site web,3,5.8
3590,533,2024-07-10,Belgique,Réseaux sociaux,1,3.72
3591,108,2025-06-12,Espagne,Email,1,29.84
3592,876,2025-01-30,Espagne,Mobile app,3,13.43
3593,241,2025-04-04,Espagne,Site web,1,5.1
3594,251,2024-11-07,Italie,Site web,2,26.84
3595,135,2024-07-19,Belgique,Mobile app,2,6.93
3596,90,2024-06-17,Espagne,Email,2,27.77
3597,591,2024-11-21,Espagne,Réseaux sociaux,1,3.57
3598,440,2025-02-18,France,Site web,2,25.25
3599,689,2025-06-05,France,Réseaux sociaux,2,5.53
3600,298,2024-09-29,France,Site web,2,28.15
3601,407,2024-11-22,Espagne,Site web,3,17.23
3602,308,2024-08-21,France,Site web,4,5.7
3603,102,2025-01-16,Espagne,Email,4,25.34
3604,361,2024-12-11,Italie,Email,3,11.72
3605,847,2025-03-17,Italie,Mobile app,2,21.98
3606,624,2025-01-21,Allemagne,Réseaux sociaux,2,19.3
3607,693,2025-04-04,Belgique,Réseaux sociaux,3,21.43
3608,616,2025-06-05,France,Mobile app,3,10.31
3609,528,2024-08-07,France,Email,1,28.16
3610,608,2024-08-31,Belgique,Réseaux sociaux,3,16.79
3611,293,2024-08-26,Belgique,Mobile app,2,2.33
3612,146,2025-05-04,Allemagne,Site web,3,2.0
3613,404,2024-11-10,Belgique,Réseaux sociaux,2,22.15
3614,814,2024-10-05,Espagne,Email,1,25.5
3615,2,2025-01-16,France,Réseaux sociaux,3,20.86
3616,119,2024-12-22,Belgique,Site web,1,8.32
3617,855,2024-07-01,Espagne,Email,2,6.78
3618,606,2025-04-30,Belgique,Email,2,16.96
3619,191,2025-05-01,Espagne,Mobile app,2,5.9
3620,3,2024-10-10,Italie,Email,2,11.37
3621,942,2025-05-05,Espagne,Mobile app,1,18.86
3622,487,2025-01-28,Allemagne,Email,3,8.55
3623,623,2024-10-11,Espagne,Site web,3,11.26
3624,177,2024-12-23,Belgique,Site web,2,10.82
3625,257,2025-01-18,Italie,Site web,2,13.82
3626,873,2025-03-29,Italie,Site web,1,20.23
3627,534,2024-12-11,Espagne,Site web,1,23.47
3628,477,2024-09-10,Belgique,Réseaux sociaux,2,19.95
3629,398,2024-06-25,Italie,Site web,2,0.79
3630,496,2025-04-18,Espagne,Email,3,26.91
3631,220,2024-06-15,Espagne,Mobile app,3,17.44
3632,981,2024-08-13,Espagne,Réseaux sociaux,3,27.61
3633,173,2024-09-25,Italie,Email,2,28.92
3634,736,2024-10-09,France,Site web,4,14.04
3635,390,2025-02-18,Belgique,Site web,1,27.49
3636,502,2025-05-04,Allemagne,Email,1,10.96
3637,577,2025-02-17,Allemagne,Réseaux sociaux,1,7.81
3638,789,2024-12-15,Belgique,Mobile app,2,2.21
3639,761,2024-08-02,France,Mobile app,2,13.55
3640,260,2025-02-23,Belgique,Mobile app,1,20.66
3641,131,2025-02-28,Espagne,Mobile app,1,29.31
3642,113,2025-05-27,Belgique,Site web,1,15.64
3643,798,2024-10-04,Belgique,Réseaux sociaux,2,22.03
3644,799,2024-11-24,Italie,Site web,4,26.88
3645,930,2024-08-23,Allemagne,Réseaux sociaux,4,16.3
3646,723,2024-12-23,Allemagne,Mobile app,4,5.0
3647,20,2025-06-02,Espagne,Email,3,25.45
3648,215,2025-03-09,Espagne,Email,3,17.23
3649,310,2025-02-20,Italie,Site web,2,22.76
3650,251,2024-09-18,Espagne,Email,4,19.75
3651,488,2024-06-26,France,Site web,4,1.83
3652,382,2024-07-31,Italie,Site web,3,5.07
3653,409,2025-04-07,Italie,Réseaux sociaux,4,8.59
3654,271,2024-09-30,Belgique,Mobile app,1,8.54
3655,934,2024-12-23,Belgique,Mobile app,3,25.18
3656,407,2024-07-10,France,Mobile app,1,17.95
3657,692,2025-02-02,Italie,Mobile app,4,2.5
3658,194,2025-03-31,Italie,Réseaux sociaux,2,11.62
3659,441,2024-11-02,Belgique,Mobile app,4,16.69
3660,313,2025-01-26,Allemagne,Mobile app,2,7.55
3661,79,2024-12-18,Allemagne,Email,1,1.2
3662,180,2025-01-20,Belgique,Mobile app,1,11.41
3663,675,2024-12-01,Espagne,Mobile app,4,13.84
3664,714,2025-05-18,Italie,Site web,3,27.14
3665,14,2024-09-23,France,Site web,1,27.25
3666,859,2025-02-13,Allemagne,Mobile app,2,15.01
3667,246,2025-03-08,Espagne,Site web,2,14.14
3668,14,2024-12-16,Italie,Email,3,19.22
3669,99,2025-03-11,Espagne,Email,4,7.74
3670,33,2025-04-28,Italie,Email,1,8.57
3671,436,2024-07-31,Italie,Réseaux sociaux,4,0.08
3672,257,2024-11-06,Belgique,Email,1,2.35
3673,34,2024-12-31,Belgique,Mobile app,4,5.36
3674,19,2025-03-26,France,Email,3,19.22
3675,664,2025-01-24,France,Email,2,6.38
3676,260,2024-06-21,Espagne,Email,4,3.72
3677,676,2025-05-09,Belgique,Email,4,18.49
3678,589,2024-09-23,Italie,Site web,1,19.55
3679,826,2024-08-17,Belgique,Email,4,1.79
3680,416,2025-01-26,Italie,Email,4,23.19
3681,137,2024-07-07,Belgique,Site web,3,18.18
3682,359,2024-08-10,Italie,Site web,4,11.91
3683,720,2024-10-17,Espagne,Réseaux sociaux,3,29.5
3684,754,2024-12-11,Belgique,Mobile app,3,0.31
3685,579,2025-05-22,Allemagne,Réseaux sociaux,3,16.35
3686,116,2025-03-11,Allemagne,Site web,1,4.79
3687,404,2024-08-06,Italie,Site web,3,9.88
3688,202,2024-10-31,Espagne,Site web,1,4.0
3689,376,2024-08-17,Italie,Réseaux sociaux,2,20.05
3690,250,2024-07-05,Espagne,Email,3,12.05
3691,446,2024-09-28,France,Mobile app,4,29.59
3692,954,2024-11-02,Belgique,Mobile app,3,19.62
3693,278,2024-11-24,Espagne,Email,2,27.52
3694,112,2025-02-17,Italie,Mobile app,3,7.22
3695,963,2025-06-04,France,Email,1,9.56
3696,843,2024-10-31,Italie,Réseaux sociaux,2,10.88
3697,473,2024-07-03,Allemagne,Site web,2,25.16
3698,746,2024-10-05,Allemagne,Email,1,6.35
3699,688,2024-10-06,Belgique,Email,1,28.4
3700,392,2025-01-06,Belgique,Site web,4,1.31
3701,969,2025-02-18,France,Site web,2,26.7
3702,143,2025-06-13,Allemagne,Mobile app,3,13.54
3703,32,2024-07-14,Espagne,Email,1,15.78
3704,181,2024-12-31,Allemagne,Site web,4,29.92
3705,579,2024-08-29,Belgique,Mobile app,1,26.1
3706,516,2025-04-08,Italie,Réseaux sociaux,1,27.12
3707,798,2025-02-13,France,Email,4,17.57
3708,269,2024-08-25,Allemagne,Réseaux sociaux,2,28.69
3709,236,2025-04-07,Espagne,Site web,3,20.63
3710,277,2024-07-21,Espagne,Site web,1,24.58
3711,553,2025-02-02,Espagne,Email,2,21.63
3712,633,2025-04-03,France,Réseaux sociaux,4,23.43
3713,275,2024-08-18,Espagne,Site web,4,19.14
3714,743,2025-01-12,Espagne,Email,4,21.79
3715,816,2024-10-18,Allemagne,Email,2,13.08
3716,86,2025-05-19,France,Email,3,21.21
3717,63,2024-10-15,Italie,Site web,2,8.3
3718,404,2025-05-02,Italie,Site web,2,19.05
3719,192,2025-05-09,Espagne,Email,4,15.71
3720,293,2025-03-08,Belgique,Mobile app,1,26.96
3721,31,2025-04-21,France,Email,1,20.2
3722,330,2024-10-09,Belgique,Email,4,17.9
3723,658,2024-09-28,France,Email,1,9.39
3724,107,2025-03-08,France,Mobile app,4,25.88
3725,871,2025-03-13,Allemagne,Réseaux sociaux,2,1.62
3726,622,2025-03-09,Espagne,Site web,4,26.99
3727,276,2024-11-02,Allemagne,Site web,3,19.59
3728,722,2024-07-22,Belgique,Réseaux sociaux,3,5.68
3729,651,2025-01-08,Belgique,Email,3,27.09
3730,598,2025-01-26,Italie,Email,2,9.79
3731,556,2024-10-29,Allemagne,Site web,1,5.05
3732,82,2025-04-30,Allemagne,Email,2,9.57
3733,64,2024-08-09,Allemagne,Réseaux sociaux,1,28.83
3734,890,2024-06-20,Italie,Site web,2,22.58
3735,930,2024-08-07,Allemagne,Mobile app,2,27.5
3736,855,2025-01-02,Allemagne,Email,3,8.97
3737,833,2024-10-02,Allemagne,Réseaux sociaux,2,2.47
3738,567,2024-11-06,Allemagne,Site web,3,16.88
3739,586,2025-04-13,Belgique,Site web,2,14.49
3740,885,2024-12-20,Espagne,Mobile app,4,21.62
3741,129,2024-11-22,Belgique,Email,3,16.28
3742,256,2024-10-25,Allemagne,Mobile app,4,11.89
3743,934,2025-06-07,France,Réseaux sociaux,2,0.14
3744,231,2025-06-03,France,Site web,2,14.03
3745,497,2024-08-17,Italie,Site web,4,3.62
3746,137,2024-07-24,Belgique,Mobile app,1,27.66
3747,863,2024-09-07,Italie,Mobile app,1,27.65
3748,455,2024-08-14,Italie,Mobile app,1,24.11
3749,913,2024-12-27,France,Email,2,4.74
3750,355,2024-09-08,Belgique,Site web,1,4.42
3751,624,2025-05-03,Espagne,Email,1,16.9
3752,485,2024-08-27,Belgique,Réseaux sociaux,2,21.82
3753,820,2025-04-19,Italie,Email,2,27.14
3754,146,2025-05-29,Allemagne,Mobile app,1,26.82
3755,959,2025-01-17,Italie,Réseaux sociaux,1,4.66
3756,33,2025-02-08,Belgique,Réseaux sociaux,4,29.86
3757,260,2025-03-09,France,Email,2,4.7
3758,87,2025-05-03,Belgique,Email,2,25.2
3759,843,2025-01-05,Espagne,Mobile app,4,17.61
3760,948,2025-05-09,Allemagne,Mobile app,3,20.35
3761,265,2025-01-07,Allemagne,Réseaux sociaux,3,18.12
3762,832,2025-03-18,Italie,Mobile app,2,26.09
3763,542,2025-01-15,Belgique,Site web,2,19.11
3764,392,2025-03-14,France,Site web,1,25.46
3765,232,2025-04-04,Espagne,Réseaux sociaux,3,4.63
3766,901,2025-04-22,Italie,Email,1,26.0
3767,588,2024-07-29,Belgique,Email,3,29.79
3768,447,2024-11-24,France,Site web,4,19.85
3769,129,2024-12-10,Belgique,Email,1,29.29
3770,271,2025-06-05,France,Mobile app,4,6.6
3771,89,2024-07-14,Belgique,Site web,4,24.88
3772,466,2024-07-30,Belgique,Réseaux sociaux,3,5.07
3773,934,2025-04-29,Italie,Email,2,15.48
3774,170,2024-08-04,Belgique,Réseaux sociaux,2,19.92
3775,128,2025-06-08,Belgique,Réseaux sociaux,4,19.81
3776,174,2024-06-21,Italie,Email,2,20.13
3777,949,2024-12-18,Italie,Email,1,9.63
3778,26,2024-10-28,Allemagne,Site web,3,29.21
3779,573,2024-10-14,Allemagne,Site web,1,0.2
3780,511,2025-03-10,Italie,Réseaux sociaux,2,18.63
3781,488,2024-11-02,Espagne,Réseaux sociaux,4,25.98
3782,891,2024-08-07,France,Site web,3,26.73
3783,579,2025-04-28,Italie,Réseaux sociaux,4,21.61
3784,950,2024-12-03,Allemagne,Mobile app,3,17.24
3785,406,2025-05-26,Belgique,Email,1,13.72
3786,26,2025-02-02,Italie,Email,2,13.49
3787,83,2025-01-04,Italie,Mobile app,1,12.75
3788,364,2025-04-07,Allemagne,Site web,4,21.0
3789,367,2024-10-25,Allemagne,Site web,1,21.94
3790,60,2024-08-20,Espagne,Réseaux sociaux,2,15.44
3791,551,2025-03-17,Allemagne,Réseaux sociaux,2,22.22
3792,635,2024-10-11,Allemagne,Site web,1,15.85
3793,292,2024-06-26,Allemagne,Réseaux sociaux,3,2.92
3794,789,2025-03-31,Belgique,Mobile app,2,25.55
3795,937,2025-04-27,Italie,Email,2,26.11
3796,886,2024-07-31,Italie,Mobile app,2,7.99
3797,816,2024-09-09,Allemagne,Email,2,23.59
3798,794,2024-08-03,Espagne,Email,3,15.34
3799,191,2025-05-13,Allemagne,Réseaux sociaux,3,3.72
3800,461,2025-03-11,Espagne,Réseaux sociaux,4,11.94
3801,804,2024-08-09,Italie,Email,4,2.3
3802,664,2025-03-09,Espagne,Réseaux sociaux,4,23.59
3803,896,2024-09-10,Espagne,Mobile app,1,5.89
3804,233,2024-10-12,France,Site web,1,4.93
3805,474,2024-08-02,Espagne,Réseaux sociaux,4,6.26
3806,405,2024-09-04,Espagne,Réseaux sociaux,2,6.78
3807,658,2024-08-04,Belgique,Réseaux sociaux,4,20.22
3808,271,2024-07-15,Italie,Site web,1,19.16
3809,847,2024-11-26,Allemagne,Mobile app,3,3.88
3810,134,2025-03-10,France,Email,2,21.73
3811,171,2025-04-07,Espagne,Mobile app,2,10.47
3812,415,2025-04-15,Belgique,Réseaux sociaux,2,13.72
3813,28,2024-07-28,Belgique,Site web,1,3.75
3814,136,2024-07-15,Allemagne,Mobile app,2,21.26
3815,925,2024-06-22,Allemagne,Réseaux sociaux,2,11.29
3816,405,2025-04-11,Italie,Réseaux sociaux,3,18.96
3817,977,2024-12-20,Espagne,Email,2,12.82
3818,888,2025-04-05,Belgique,Site web,1,1.47
3819,505,2024-11-29,France,Email,2,21.1
3820,241,2024-07-01,Italie,Mobile app,1,16.58
3821,856,2024-08-30,Espagne,Email,3,13.03
3822,954,2024-07-26,Allemagne,Mobile app,3,6.05
3823,444,2024-06-27,Espagne,Réseaux sociaux,2,18.73
3824,434,2025-04-18,Allemagne,Site web,4,8.26
3825,228,2025-02-26,Espagne,Site web,3,12.88
3826,509,2024-12-31,France,Réseaux sociaux,2,1.69
3827,799,2025-01-31,Italie,Site web,3,23.3
3828,303,2024-07-08,Allemagne,Email,3,2.7
3829,34,2024-12-14,France,Mobile app,1,26.73
3830,2,2024-07-31,Belgique,Mobile app,4,26.03
3831,362,2025-06-02,France,Mobile app,1,29.13
3832,195,2024-09-21,France,Email,2,27.25
3833,606,2024-07-01,France,Mobile app,2,29.14
3834,840,2024-07-10,Allemagne,Site web,1,26.62
3835,308,2024-10-10,Belgique,Mobile app,4,3.38
3836,647,2025-03-01,Italie,Email,4,13.13
3837,716,2024-06-18,France,Site web,4,2.28
3838,250,2025-04-04,Allemagne,Réseaux sociaux,3,16.36
3839,147,2024-07-22,Allemagne,Site web,2,15.89
3840,346,2025-04-14,Italie,Email,3,27.67
3841,348,2024-08-02,Espagne,Site web,1,29.09
3842,254,2025-06-07,Belgique,Mobile app,4,7.79
3843,399,2025-02-03,Belgique,Email,3,17.47
3844,334,2024-09-02,France,Réseaux sociaux,4,13.93
3845,176,2025-01-29,Espagne,Mobile app,3,16.4
3846,125,2025-05-30,Belgique,Email,2,15.95
3847,763,2024-08-31,France,Email,4,27.42
3848,398,2024-08-25,Espagne,Réseaux sociaux,3,26.88
3849,131,2025-03-02,Allemagne,Réseaux sociaux,1,3.68
3850,562,2024-10-29,France,Email,3,10.35
3851,605,2024-06-26,Espagne,Réseaux sociaux,1,22.58
3852,892,2024-07-20,Italie,Réseaux sociaux,1,20.52
3853,822,2024-08-10,Belgique,Mobile app,4,18.94
3854,902,2025-05-09,France,Email,2,29.81
3855,945,2025-03-31,Allemagne,Site web,1,10.11
3856,407,2025-06-15,France,Mobile app,1,15.46
3857,732,2024-09-30,Belgique,Email,2,29.37
3858,846,2025-01-26,Belgique,Email,2,20.87
3859,334,2024-10-28,Espagne,Mobile app,2,19.46
3860,20,2024-10-29,Allemagne,Réseaux sociaux,1,4.64
3861,205,2024-08-16,Espagne,Site web,2,7.4
3862,603,2025-05-13,Allemagne,Site web,1,11.32
3863,956,2024-12-26,France,Email,1,13.95
3864,355,2025-04-14,France,Email,1,14.92
3865,173,2025-03-24,Espagne,Site web,2,27.06
3866,189,2025-02-08,Italie,Email,1,3.22
3867,824,2024-09-16,Belgique,Site web,4,7.45
3868,2,2024-12-28,Espagne,Réseaux sociaux,1,4.31
3869,873,2025-01-22,Espagne,Site web,2,22.06
3870,941,2024-07-11,France,Site web,2,29.12
3871,168,2024-07-23,Belgique,Site web,1,26.82
3872,368,2025-04-29,Espagne,Email,1,21.7
3873,536,2025-01-25,France,Réseaux sociaux,1,0.65
3874,925,2025-04-07,France,Mobile app,4,10.41
3875,963,2024-06-20,Espagne,Mobile app,2,25.91
3876,877,2025-01-06,Espagne,Site web,4,19.59
3877,580,2024-09-07,France,Email,2,6.29
3878,370,2025-03-19,Espagne,Mobile app,3,13.99
3879,706,2024-08-28,Belgique,Mobile app,2,2.64
3880,596,2024-10-02,France,Site web,1,15.62
3881,950,2024-08-20,France,Site web,2,27.03
3882,437,2025-05-31,Espagne,Email,2,1.16
3883,207,2025-04-03,Espagne,Mobile app,3,18.42
3884,49,2025-01-09,Espagne,Site web,3,6.99
3885,544,2024-06-16,Belgique,Réseaux sociaux,4,29.71
3886,829,2025-03-23,France,Réseaux sociaux,4,1.95
3887,682,2024-07-23,Italie,Réseaux sociaux,1,18.52
3888,129,2025-06-08,Belgique,Site web,4,7.69
3889,447,2024-09-06,Belgique,Email,4,26.47
3890,614,2025-06-07,France,Réseaux sociaux,3,3.66
3891,35,2024-12-27,Italie,Réseaux sociaux,1,12.88
3892,819,2025-05-11,France,Réseaux sociaux,1,5.56
3893,199,2025-03-16,Belgique,Site web,4,23.98
3894,813,2024-12-16,Espagne,Site web,1,10.54
3895,77,2024-11-04,France,Site web,1,5.6
3896,369,2025-03-13,France,Réseaux sociaux,3,21.78
3897,833,2025-01-29,Espagne,Site web,4,24.52
3898,526,2024-08-25,Italie,Site web,1,13.87
3899,349,2024-12-02,Italie,Email,4,11.37
3900,506,2025-03-03,France,Site web,4,18.96
3901,643,2024-07-26,Espagne,Mobile app,1,19.54
3902,238,2024-08-24,France,Site web,2,19.82
3903,280,2025-05-05,Espagne,Site web,1,8.27
3904,577,2024-10-30,Belgique,Mobile app,2,28.24
3905,432,2024-11-09,Espagne,Mobile app,3,6.4
3906,138,2024-11-26,France,Site web,4,11.22
3907,269,2024-09-06,Allemagne,Email,2,8.51
3908,740,2024-12-31,Italie,Réseaux sociaux,4,27.93
3909,201,2024-09-11,France,Mobile app,3,24.85
3910,142,2024-11-20,Espagne,Email,3,24.34
3911,612,2024-07-28,Espagne,Site web,2,0.14
3912,650,2025-04-06,Italie,Site web,3,20.58
3913,680,2024-10-15,France,Mobile app,4,6.91
3914,919,2024-08-02,Allemagne,Mobile app,3,29.03
3915,611,2024-12-12,Belgique,Email,3,15.92
3916,823,2024-07-27,Allemagne,Site web,2,16.94
3917,831,2025-01-02,Belgique,Mobile app,3,10.69
3918,839,2024-08-06,Belgique,Mobile app,1,16.1
3919,938,2024-12-24,France,Réseaux sociaux,4,22.49
3920,355,2025-04-07,Belgique,Mobile app,2,16.86
3921,578,2024-11-02,Espagne,Email,1,19.24
3922,847,2025-03-15,Belgique,Site web,2,14.17
3923,329,2024-10-04,Belgique,Mobile app,1,21.49
3924,559,2025-01-17,Italie,Réseaux sociaux,3,26.99
3925,849,2025-03-22,Italie,Mobile app,1,1.53
3926,894,2024-06-30,France,Mobile app,1,3.22
3927,231,2024-07-16,France,Site web,1,20.57
3928,308,2024-10-20,Espagne,Réseaux sociaux,4,11.33
3929,658,2024-12-23,Italie,Email,2,8.45
3930,719,2024-07-29,Allemagne,Email,3,5.36
3931,146,2024-11-11,France,Site web,3,17.18
3932,152,2024-10-03,France,Email,4,10.43
3933,791,2024-12-09,Italie,Email,4,15.24
3934,140,2025-02-03,Italie,Mobile app,4,28.76
3935,663,2025-03-27,Espagne,Email,1,22.75
3936,21,2024-10-14,Italie,Réseaux sociaux,4,23.88
3937,254,2025-03-08,Belgique,Mobile app,4,3.73
3938,64,2025-05-07,Allemagne,Email,1,9.75
3939,218,2024-12-04,Belgique,Réseaux sociaux,2,3.19
3940,72,2024-09-10,Belgique,Mobile app,4,29.06
3941,990,2025-01-16,Belgique,Réseaux sociaux,4,20.47
3942,162,2024-11-20,France,Site web,1,0.58
3943,130,2024-10-05,Belgique,Site web,1,14.27
3944,581,2025-05-13,France,Email,1,7.91
3945,927,2024-11-28,Italie,Réseaux sociaux,2,16.2
3946,225,2024-08-27,Allemagne,Mobile app,4,5.36
3947,758,2025-05-13,Allemagne,Réseaux sociaux,4,1.71
3948,580,2024-07-12,Belgique,Réseaux sociaux,1,9.7
3949,454,2025-05-28,Allemagne,Site web,1,8.87
3950,983,2025-05-07,France,Site web,4,21.51
3951,915,2025-04-22,Italie,Email,4,14.24
3952,384,2024-12-16,Belgique,Réseaux sociaux,4,8.74
3953,107,2025-06-14,Espagne,Réseaux sociaux,1,17.11
3954,621,2025-03-05,Allemagne,Mobile app,2,2.14
3955,840,2024-11-04,Allemagne,Mobile app,2,19.87
3956,103,2024-08-23,Belgique,Site web,4,4.42
3957,141,2024-06-19,Allemagne,Réseaux sociaux,3,8.39
3958,577,2025-03-03,Allemagne,Email,2,8.46
3959,134,2024-12-22,Espagne,Site web,3,13.98
3960,199,2025-03-03,France,Réseaux sociaux,3,28.59
3961,880,2024-07-25,Belgique,Site web,4,9.74
3962,510,2024-11-15,Belgique,Email,1,8.44
3963,667,2024-12-02,Espagne,Réseaux sociaux,3,5.06
3964,79,2025-01-03,Espagne,Email,4,11.76
3965,948,2025-02-25,France,Réseaux sociaux,1,5.46
3966,894,2025-03-04,Italie,Réseaux sociaux,2,4.13
3967,482,2024-07-18,Belgique,Email,4,25.72
3968,512,2024-07-31,Allemagne,Mobile app,2,1.58
3969,250,2024-08-09,France,Email,4,21.32
3970,889,2024-11-15,Belgique,Email,3,6.08
3971,599,2024-11-17,France,Site web,1,0.35
3972,816,2025-03-11,Italie,Email,3,23.85
3973,753,2025-01-30,Belgique,Email,4,21.07
3974,600,2024-07-24,Allemagne,Site web,4,10.03
3975,975,2025-03-29,Belgique,Mobile app,3,2.38
3976,483,2025-06-09,France,Email,4,10.82
3977,836,2025-05-27,Italie,Site web,2,5.44
3978,172,2024-08-19,France,Mobile app,3,27.98
3979,869,2024-07-10,France,Mobile app,1,15.89
3980,17,2024-11-03,Espagne,Email,2,28.92
3981,735,2024-08-31,France,Mobile app,2,10.54
3982,294,2024-10-24,Italie,Email,4,16.69
3983,394,2024-08-31,Allemagne,Mobile app,3,5.7
3984,822,2025-02-01,Espagne,Mobile app,4,24.25
3985,498,2025-05-08,France,Mobile app,3,1.23
3986,219,2024-11-19,Belgique,Email,3,20.87
3987,234,2024-08-01,Espagne,Mobile app,1,11.75
3988,390,2024-09-13,Italie,Réseaux sociaux,4,17.35
3989,248,2025-05-06,Belgique,Site web,3,17.77
3990,902,2024-11-26,Italie,Site web,1,21.32
3991,52,2025-03-23,Belgique,Réseaux sociaux,3,6.13
3992,15,2024-12-25,Allemagne,Mobile app,4,15.94
3993,324,2024-10-01,Italie,Réseaux sociaux,3,12.81
3994,441,2025-04-08,Belgique,Email,2,8.47
